Order ID,Generic Name,Brand Name,Company Name,Disease Medical Use,Invoice date,Company code,ship to country,Sold-to party Country Full Name,Delivery Plant,External Agent,Sales quantity,Price TC /Kg,Revenue,External commissions,Months
IN-2015-2462,Bevacizumab,Avastin,Genentech/Roche,Cancer,16-10-2015,5685,India,India,8209,Assigned,351, $243.0 ," $85,293.0 "," $8,541.0 ",Oct
IN-2015-2463,Bevacizumab,Avastin,Genentech/Roche,Cancer,27-11-2015,5685,India,India,8209,Not assigned,343, $243.0 ," $83,349.0 ", $-   ,Nov
IN-2015-2464,Bevacizumab,Avastin,Genentech/Roche,Cancer,13-04-2015,5685,India,India,8209,Not assigned,52, $243.0 ," $12,636.0 ", $-   ,Apr
IN-2015-2465,Bevacizumab,Avastin,Genentech/Roche,Cancer,30-11-2015,5685,India,India,8209,Not assigned,237, $243.0 ," $57,591.0 ", $-   ,Nov
IN-2015-2466,Bevacizumab,Avastin,Genentech/Roche,Cancer,03-06-2015,5685,India,India,8209,Not assigned,176, $243.0 ," $42,768.0 ", $-   ,Jun
IN-2015-2467,Bevacizumab,Avastin,Genentech/Roche,Cancer,10-01-2015,5685,India,India,8209,Not assigned,362, $243.0 ," $87,966.0 ", $-   ,Jan
IN-2015-2468,Bevacizumab,Avastin,Genentech/Roche,Cancer,23-08-2015,5685,India,India,8209,Assigned,130, $243.0 ," $31,590.0 ", $953.3 ,Aug
IN-2015-2469,Bevacizumab,Avastin,Genentech/Roche,Cancer,01-12-2015,5685,Laos,Laos,8209,Not assigned,422, $243.0 ," $1,02,546.0 ", $-   ,Dec
IN-2015-2470,Bevacizumab,Avastin,Genentech/Roche,Cancer,29-04-2015,5685,Laos,Laos,8209,Not assigned,72, $243.0 ," $17,496.0 ", $-   ,Apr
IN-2015-2471,Bevacizumab,Avastin,Genentech/Roche,Cancer,06-09-2015,5685,Laos,Laos,8209,Not assigned,222, $243.0 ," $53,946.0 ", $-   ,Sep
IN-2015-2472,Bevacizumab,Avastin,Genentech/Roche,Cancer,27-03-2015,5685,Laos,Laos,8209,Not assigned,39, $243.0 ," $9,477.0 ", $-   ,Mar
IN-2015-2473,Bevacizumab,Avastin,Genentech/Roche,Cancer,17-03-2015,5685,Kenya,Kenya,8209,Assigned,97, $243.0 ," $23,571.0 ", $582.0 ,Mar
IN-2015-2474,Bevacizumab,Avastin,Genentech/Roche,Cancer,28-07-2015,5685,Nigeria,Nigeria,8209,Not assigned,298, $243.0 ," $72,414.0 ", $-   ,Jul
IN-2015-2475,Bevacizumab,Avastin,Genentech/Roche,Cancer,30-12-2015,5685,Nepal,Nepal,8209,Assigned,192, $243.0 ," $46,656.0 ", $768.0 ,Dec
IN-2015-2476,Bevacizumab,Avastin,Genentech/Roche,Cancer,10-07-2015,5685,Nepal,Nepal,8209,Assigned,116, $243.0 ," $28,188.0 ", $850.7 ,Jul
IN-2015-2477,Bevacizumab,Avastin,Genentech/Roche,Cancer,08-10-2015,5685,Thailand,Thailand,8209,Assigned,443, $243.0 ," $1,07,649.0 "," $9,303.0 ",Oct
IN-2015-2478,Bevacizumab,Avastin,Genentech/Roche,Cancer,30-08-2015,5685,Thailand,Thailand,8209,Not assigned,413, $243.0 ," $1,00,359.0 ", $-   ,Aug
IN-2015-2479,Bevacizumab,Avastin,Genentech/Roche,Cancer,01-11-2015,5685,Thailand,Thailand,8209,Assigned,313, $243.0 ," $76,059.0 "," $9,285.7 ",Nov
IN-2015-2480,Bevacizumab,Avastin,Genentech/Roche,Cancer,11-07-2015,5685,Cambodia,Cambodia,8209,Not assigned,372, $243.0 ," $90,396.0 ", $-   ,Jul
IN-2015-2481,Bevacizumab,Avastin,Genentech/Roche,Cancer,31-10-2015,5685,Egypt,Egypt,8209,Not assigned,222, $243.0 ," $53,946.0 ", $-   ,Oct
IN-2015-2482,Bevacizumab,Avastin,Genentech/Roche,Cancer,08-03-2015,5685,Japan,Japan,8209,Not assigned,123, $243.0 ," $29,889.0 ", $-   ,Mar
IN-2015-2483,Bevacizumab,Avastin,Genentech/Roche,Cancer,14-11-2015,5685,Cambodia,Cambodia,8209,Not assigned,394, $243.0 ," $95,742.0 ", $-   ,Nov
IN-2015-2484,Bevacizumab,Avastin,Genentech/Roche,Cancer,31-03-2015,5685,Taiwan,China,8209,Not assigned,189, $243.0 ," $45,927.0 ", $-   ,Mar
NE-2015-2485,Glatiramer,Copaxone,Generic,Multiple sclerosis,19-06-2015,5704,India,India,8370,Not assigned,182, $451.0 ," $82,082.0 ", $-   ,Jun
NE-2015-2486,Glatiramer,Copaxone,Generic,Multiple sclerosis,18-03-2015,5704,India,India,8370,Not assigned,9, $451.0 ," $4,059.0 ", $-   ,Mar
NE-2015-2487,Glatiramer,Copaxone,Generic,Multiple sclerosis,01-12-2015,5704,India,India,8370,Not assigned,129, $451.0 ," $58,179.0 ", $-   ,Dec
NE-2015-2488,Glatiramer,Copaxone,Generic,Multiple sclerosis,28-02-2015,5704,Kenya,Kenya,8370,Assigned,127, $451.0 ," $57,277.0 "," $3,598.3 ",Feb
NE-2015-2489,Glatiramer,Copaxone,Generic,Multiple sclerosis,22-02-2015,5704,Yemen,Yemen,8370,Not assigned,58, $451.0 ," $26,158.0 ", $-   ,Feb
NE-2015-2490,Glatiramer,Copaxone,Generic,Multiple sclerosis,27-04-2015,5704,Yemen,Yemen,8370,Not assigned,44, $451.0 ," $19,844.0 ", $-   ,Apr
NE-2015-2491,Glatiramer,Copaxone,Generic,Multiple sclerosis,07-05-2015,5704,Kenya,Kenya,8370,Assigned,167, $451.0 ," $75,317.0 ", $890.7 ,May
NE-2015-2492,Glatiramer,Copaxone,Generic,Multiple sclerosis,23-12-2015,5704,Nepal,Nepal,8370,Assigned,314, $451.0 ," $1,41,614.0 "," $2,616.7 ",Dec
NE-2015-2493,Glatiramer,Copaxone,Generic,Multiple sclerosis,14-02-2015,5704,Nepal,Nepal,8370,Assigned,44, $451.0 ," $19,844.0 ", $396.0 ,Feb
NE-2015-2494,Glatiramer,Copaxone,Generic,Multiple sclerosis,24-01-2015,5704,Nepal,Nepal,8370,Assigned,226, $451.0 ," $1,01,926.0 "," $7,006.0 ",Jan
NE-2015-2495,Glatiramer,Copaxone,Generic,Multiple sclerosis,05-07-2015,5704,Malaysia,Malaysia,8370,Assigned,10, $451.0 ," $4,510.0 ", $83.3 ,Jul
NE-2015-2496,Glatiramer,Copaxone,Generic,Multiple sclerosis,09-03-2015,5704,Philippines,Philippines,8370,Assigned,105, $451.0 ," $47,355.0 "," $2,345.0 ",Mar
NE-2015-2497,Glatiramer,Copaxone,Generic,Multiple sclerosis,02-04-2015,5704,Thailand,Thailand,8370,Assigned,344, $451.0 ," $1,55,144.0 "," $6,077.3 ",Apr
NE-2015-2498,Glatiramer,Copaxone,Generic,Multiple sclerosis,25-05-2015,5704,Malaysia,Malaysia,8370,Assigned,311, $451.0 ," $1,40,261.0 "," $9,641.0 ",May
NE-2015-2499,Glatiramer,Copaxone,Generic,Multiple sclerosis,09-10-2015,5704,Malaysia,Malaysia,8370,Assigned,389, $451.0 ," $1,75,439.0 "," $8,428.3 ",Oct
NE-2015-2500,Glatiramer,Copaxone,Generic,Multiple sclerosis,21-07-2015,5704,Malaysia,Malaysia,8370,Assigned,7, $451.0 ," $3,157.0 ", $53.7 ,Jul
NE-2015-2501,Glatiramer,Copaxone,Generic,Multiple sclerosis,02-03-2015,5704,Malaysia,Malaysia,8370,Assigned,53, $451.0 ," $23,903.0 "," $1,431.0 ",Mar
NE-2015-2502,Glatiramer,Copaxone,Generic,Multiple sclerosis,22-09-2015,5704,Malaysia,Malaysia,8370,Assigned,287, $451.0 ," $1,29,437.0 "," $2,774.3 ",Sep
NE-2015-2503,Glatiramer,Copaxone,Generic,Multiple sclerosis,17-10-2015,5704,Netherlands,Netherlands,8370,Not assigned,268, $451.0 ," $1,20,868.0 ", $-   ,Oct
VA-2015-2504,Tiotropium bromide,Spiriva,Boehringer Ingelheim,Chronic obstructive pulmonary disease,24-12-2015,5938,India,India,8068,Not assigned,351, $310.0 ," $1,08,810.0 ", $-   ,Dec
VA-2015-2505,Tiotropium bromide,Spiriva,Boehringer Ingelheim,Chronic obstructive pulmonary disease,15-02-2015,5938,India,India,8068,Not assigned,147, $310.0 ," $45,570.0 ", $-   ,Feb
VA-2015-2506,Tiotropium bromide,Spiriva,Boehringer Ingelheim,Chronic obstructive pulmonary disease,23-05-2015,5938,Bangladesh,Bangladesh,8068,Assigned,414, $310.0 ," $1,28,340.0 "," $12,972.0 ",May
VA-2015-2507,Tiotropium bromide,Spiriva,Boehringer Ingelheim,Chronic obstructive pulmonary disease,08-05-2015,5938,Tunisia,Tunisia,8068,Not assigned,423, $310.0 ," $1,31,130.0 ", $-   ,May
VA-2015-2508,Tiotropium bromide,Spiriva,Boehringer Ingelheim,Chronic obstructive pulmonary disease,05-03-2015,5938,Tunisia,Tunisia,8068,Not assigned,416, $310.0 ," $1,28,960.0 ", $-   ,Mar
RA-2015-2509,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,13-03-2015,5819,India,India,8119,Not assigned,167, $364.0 ," $60,788.0 ", $-   ,Mar
RA-2015-2510,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,28-08-2015,5819,India,India,8119,Not assigned,131, $364.0 ," $47,684.0 ", $-   ,Aug
RA-2015-2511,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,15-01-2015,5819,India,India,8119,Assigned,244, $364.0 ," $88,816.0 "," $5,856.0 ",Jan
RA-2015-2512,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,17-05-2015,5819,India,India,8119,Not assigned,332, $364.0 ," $1,20,848.0 ", $-   ,May
RA-2015-2513,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,13-05-2015,5819,Thailand,Thailand,8119,Not assigned,446, $364.0 ," $1,62,344.0 ", $-   ,May
RA-2015-2514,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,23-10-2015,5819,Nepal,Nepal,8119,Assigned,448, $364.0 ," $1,63,072.0 "," $9,557.3 ",Oct
RA-2015-2515,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,21-09-2015,5819,Hong Kong,China,8119,Not assigned,169, $364.0 ," $61,516.0 ", $-   ,Sep
RA-2015-2516,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,04-04-2015,5819,Hong Kong,China,8119,Not assigned,410, $364.0 ," $1,49,240.0 ", $-   ,Apr
AR-2015-2517,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,29-01-2015,5653,India,India,7933,Not assigned,275, $231.0 ," $63,525.0 ", $-   ,Jan
AR-2015-2518,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,17-05-2015,5653,India,India,7933,Not assigned,444, $231.0 ," $1,02,564.0 ", $-   ,May
AR-2015-2519,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,05-09-2015,5653,India,India,7933,Not assigned,314, $231.0 ," $72,534.0 ", $-   ,Sep
AR-2015-2520,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,25-05-2015,5653,India,India,7933,Not assigned,462, $231.0 ," $1,06,722.0 ", $-   ,May
AR-2015-2521,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,15-06-2015,5653,India,India,7933,Not assigned,211, $231.0 ," $48,741.0 ", $-   ,Jun
AR-2015-2522,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,04-02-2015,5653,India,India,7933,Not assigned,336, $231.0 ," $77,616.0 ", $-   ,Feb
AR-2015-2523,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,08-02-2015,5653,India,India,7933,Not assigned,363, $231.0 ," $83,853.0 ", $-   ,Feb
AR-2015-2524,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,17-01-2015,5653,India,India,7933,Assigned,101, $231.0 ," $23,331.0 "," $2,154.7 ",Jan
AR-2015-2525,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,16-01-2015,5653,India,India,7933,Assigned,288, $231.0 ," $66,528.0 "," $6,144.0 ",Jan
AR-2015-2526,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,05-05-2015,5653,India,India,7933,Not assigned,473, $231.0 ," $1,09,263.0 ", $-   ,May
AR-2015-2527,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,06-11-2015,5653,India,India,7933,Not assigned,394, $231.0 ," $91,014.0 ", $-   ,Nov
AR-2015-2528,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,28-08-2015,5653,India,India,7933,Not assigned,316, $231.0 ," $72,996.0 ", $-   ,Aug
AR-2015-2529,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,24-01-2015,5653,India,India,7933,Not assigned,367, $231.0 ," $84,777.0 ", $-   ,Jan
AR-2015-2530,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,04-12-2015,5653,India,India,7933,Not assigned,128, $231.0 ," $29,568.0 ", $-   ,Dec
AR-2015-2531,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,13-11-2015,5653,Egypt,Egypt,7933,Not assigned,327, $231.0 ," $75,537.0 ", $-   ,Nov
AR-2015-2532,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,03-01-2015,5653,Thailand,Thailand,7933,Not assigned,295, $231.0 ," $68,145.0 ", $-   ,Jan
AR-2015-2533,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,06-12-2015,5653,Thailand,Thailand,7933,Not assigned,162, $231.0 ," $37,422.0 ", $-   ,Dec
AR-2015-2534,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,22-10-2015,5653,Egypt,Egypt,7933,Not assigned,30, $231.0 ," $6,930.0 ", $-   ,Oct
AR-2015-2535,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,05-12-2015,5653,Vietnam,Netherlands,7933,Assigned,324, $231.0 ," $74,844.0 "," $2,052.0 ",Dec
AR-2015-2536,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,08-04-2015,5653,Indonesia,Indonesia,7933,Assigned,375, $231.0 ," $86,625.0 "," $5,125.0 ",Apr
AR-2015-2537,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,28-08-2015,5653,Kenya,Kenya,7933,Assigned,496, $231.0 ," $1,14,576.0 "," $12,896.0 ",Aug
AR-2015-2538,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,14-07-2015,5653,Egypt,Egypt,7933,Not assigned,46, $231.0 ," $10,626.0 ", $-   ,Jul
AR-2015-2539,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,23-02-2015,5653,Indonesia,Indonesia,7933,Assigned,333, $231.0 ," $76,923.0 "," $7,215.0 ",Feb
DE-2015-2540,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,20-04-2015,5754,India,India,7904,Not assigned,242, $314.0 ," $75,988.0 ", $-   ,Apr
DE-2015-2541,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,27-10-2015,5754,India,India,7904,Not assigned,179, $314.0 ," $56,206.0 ", $-   ,Oct
DE-2015-2542,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,10-01-2015,5754,India,India,7904,Not assigned,42, $314.0 ," $13,188.0 ", $-   ,Jan
DE-2015-2543,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,04-01-2015,5754,India,India,7904,Not assigned,74, $314.0 ," $23,236.0 ", $-   ,Jan
DE-2015-2544,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,24-06-2015,5754,India,India,7904,Not assigned,464, $314.0 ," $1,45,696.0 ", $-   ,Jun
DE-2015-2545,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,13-11-2015,5754,India,India,7904,Assigned,470, $314.0 ," $1,47,580.0 "," $11,280.0 ",Nov
DE-2015-2546,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,16-01-2015,5754,India,India,7904,Assigned,331, $314.0 ," $1,03,934.0 "," $4,413.3 ",Jan
DE-2015-2547,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,19-03-2015,5754,India,India,7904,Assigned,349, $314.0 ," $1,09,586.0 "," $5,933.0 ",Mar
DE-2015-2548,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,26-08-2015,5754,India,India,7904,Assigned,235, $314.0 ," $73,790.0 "," $1,018.3 ",Aug
DE-2015-2549,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,21-04-2015,5754,India,India,7904,Not assigned,288, $314.0 ," $90,432.0 ", $-   ,Apr
DE-2015-2550,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,11-03-2015,5754,India,India,7904,Not assigned,108, $314.0 ," $33,912.0 ", $-   ,Mar
DE-2015-2551,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,02-12-2015,5754,India,India,7904,Not assigned,496, $314.0 ," $1,55,744.0 ", $-   ,Dec
DE-2015-2552,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,25-04-2015,5754,Egypt,Egypt,7904,Not assigned,294, $314.0 ," $92,316.0 ", $-   ,Apr
DE-2015-2553,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,15-02-2015,5754,Vietnam,Japan,7904,Assigned,219, $314.0 ," $68,766.0 "," $4,161.0 ",Feb
DE-2015-2554,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,08-02-2015,5754,Egypt,Egypt,7904,Not assigned,84, $314.0 ," $26,376.0 ", $-   ,Feb
DE-2015-2555,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,08-12-2015,5754,Egypt,Egypt,7904,Not assigned,48, $314.0 ," $15,072.0 ", $-   ,Dec
DE-2015-2556,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,08-12-2015,5754,Egypt,Egypt,7904,Not assigned,115, $314.0 ," $36,110.0 ", $-   ,Dec
DE-2015-2557,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,27-09-2015,5754,Egypt,Egypt,7904,Not assigned,140, $314.0 ," $43,960.0 ", $-   ,Sep
DE-2015-2558,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,17-09-2015,5754,Egypt,Egypt,7904,Not assigned,243, $314.0 ," $76,302.0 ", $-   ,Sep
DE-2015-2559,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,05-08-2015,5754,Vietnam,Netherlands,7904,Assigned,363, $314.0 ," $1,13,982.0 "," $3,025.0 ",Aug
DE-2015-2560,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,15-09-2015,5754,Vietnam,Netherlands,7904,Assigned,357, $314.0 ," $1,12,098.0 "," $6,069.0 ",Sep
EL-2015-2561,Etanercept,Enbrel,Amgen,Rheumatoid arthritis,27-07-2015,5737,Syria,Lebanon,8270,Assigned,12, $250.0 ," $3,000.0 ", $388.0 ,Jul
EL-2015-2562,Etanercept,Enbrel,Amgen,Rheumatoid arthritis,03-02-2015,5737,Singapore,Singapore,8270,Not assigned,96, $250.0 ," $24,000.0 ", $-   ,Feb
EL-2015-2563,Etanercept,Enbrel,Amgen,Rheumatoid arthritis,10-04-2015,5737,Vietnam,Netherlands,8270,Assigned,80, $250.0 ," $20,000.0 ", $746.7 ,Apr
EL-2015-2564,Etanercept,Enbrel,Amgen,Rheumatoid arthritis,20-12-2015,5737,Philippines,Philippines,8270,Assigned,50, $250.0 ," $12,500.0 ", $916.7 ,Dec
EL-2015-2565,Etanercept,Enbrel,Amgen,Rheumatoid arthritis,23-01-2015,5737,Philippines,Philippines,8270,Assigned,318, $250.0 ," $79,500.0 "," $9,328.0 ",Jan
EL-2015-2566,Etanercept,Enbrel,Amgen,Rheumatoid arthritis,05-10-2015,5737,Philippines,Philippines,8270,Assigned,128, $250.0 ," $32,000.0 "," $1,834.7 ",Oct
EL-2015-2567,Etanercept,Enbrel,Amgen,Rheumatoid arthritis,11-12-2015,5737,Vietnam,Japan,8270,Assigned,104, $250.0 ," $26,000.0 "," $1,248.0 ",Dec
UM-2015-2568,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,28-01-2015,5704,India,India,8370,Not assigned,324, $366.0 ," $1,18,584.0 ", $-   ,Jan
UM-2015-2569,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,25-02-2015,5704,India,India,8370,Not assigned,96, $366.0 ," $35,136.0 ", $-   ,Feb
UM-2015-2570,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,27-06-2015,5704,India,India,8370,Not assigned,274, $366.0 ," $1,00,284.0 ", $-   ,Jun
UM-2015-2571,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,21-03-2015,5704,India,India,8370,Not assigned,116, $366.0 ," $42,456.0 ", $-   ,Mar
UM-2015-2572,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,02-09-2015,5704,India,India,8370,Not assigned,251, $366.0 ," $91,866.0 ", $-   ,Sep
UM-2015-2573,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,12-06-2015,5704,India,India,8370,Not assigned,418, $366.0 ," $1,52,988.0 ", $-   ,Jun
UM-2015-2574,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,03-10-2015,5704,Malaysia,Malaysia,8370,Assigned,410, $366.0 ," $1,50,060.0 "," $3,143.3 ",Oct
UM-2015-2575,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,26-08-2015,5704,Sri Lanka,Sri Lanka,8370,Assigned,428, $366.0 ," $1,56,648.0 "," $3,281.3 ",Aug
UM-2015-2576,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,21-03-2015,5704,Saudi Arabia,Saudi Arabia,8370,Not assigned,450, $366.0 ," $1,64,700.0 ", $-   ,Mar
UM-2015-2577,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,26-06-2015,5704,Slovenia,Slovenia,8370,Not assigned,141, $366.0 ," $51,606.0 ", $-   ,Jun
UM-2015-2578,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,03-07-2015,5704,Algeria,Algeria,8370,Not assigned,9, $366.0 ," $3,294.0 ", $-   ,Jul
UM-2015-2579,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,30-09-2015,5704,Algeria,Algeria,8370,Not assigned,429, $366.0 ," $1,57,014.0 ", $-   ,Sep
UM-2015-2580,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,04-08-2015,5704,Argentina,Argentina,8370,Not assigned,284, $366.0 ," $1,03,944.0 ", $-   ,Aug
UM-2015-2581,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,11-05-2015,5704,Philippines,Philippines,8370,Assigned,171, $366.0 ," $62,586.0 "," $4,047.0 ",May
UM-2015-2582,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,14-03-2015,5704,USA,Mexico,8370,Not assigned,153, $366.0 ," $55,998.0 ", $-   ,Mar
UM-2015-2583,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,02-04-2015,5704,Turkey,Netherlands,8370,Not assigned,97, $366.0 ," $35,502.0 ", $-   ,Apr
UM-2015-2584,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,11-07-2015,5704,Spain,Netherlands,8370,Not assigned,478, $366.0 ," $1,74,948.0 ", $-   ,Jul
UM-2015-2585,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,03-09-2015,5704,India,India,8370,Not assigned,277, $366.0 ," $1,01,382.0 ", $-   ,Sep
UM-2015-2586,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,09-07-2015,5704,India,India,8370,Not assigned,160, $366.0 ," $58,560.0 ", $-   ,Jul
UM-2015-2587,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,09-06-2015,5704,India,India,8370,Not assigned,229, $366.0 ," $83,814.0 ", $-   ,Jun
UM-2015-2588,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,16-11-2015,5704,India,India,8370,Not assigned,35, $366.0 ," $12,810.0 ", $-   ,Nov
UM-2015-2589,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,11-07-2015,5704,India,India,8370,Not assigned,243, $366.0 ," $88,938.0 ", $-   ,Jul
UM-2015-2590,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,11-07-2015,5704,India,India,8370,Not assigned,138, $366.0 ," $50,508.0 ", $-   ,Jul
UM-2015-2591,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,24-11-2015,5704,India,India,8370,Not assigned,320, $366.0 ," $1,17,120.0 ", $-   ,Nov
UM-2015-2592,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,16-02-2015,5704,India,India,8370,Not assigned,36, $366.0 ," $13,176.0 ", $-   ,Feb
UM-2015-2593,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,26-11-2015,5704,India,India,8370,Not assigned,405, $366.0 ," $1,48,230.0 ", $-   ,Nov
UM-2015-2594,Esomeprazole,Nexium,Generic,Gastrointestinal disorders,24-06-2015,5704,India,India,8370,Not assigned,49, $366.0 ," $17,934.0 ", $-   ,Jun
